Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
495;Responsable de Medicina General;1.Servicio Civil Publico (Losep);15987;Servidor Publico 8 De La Salud;1,760.00;21120;146.67;39.17;0;0;185.84
496;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;11570;Profesor Auxiliar;2,786.52;33438.24;232.21;39.17;0;0;271.38
497;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12550;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
498;Profesor Titular Principal de Escalafon Previo Tiempo Parcial;3.Otros Regimenes Especiales;12555;Personal Academico Principal;1,494.70;17936.4;124.56;39.17;0;0;163.73
499;Oficinista;1.Servicio Civil Publico (Losep);15894;Uep Nivel Administrativo A5;733;8796;61.08;39.17;0;0;100.25
500;Responsable de Talento Humano;1.Servicio Civil Publico (Losep);15992;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;40.95;0;226.79
501;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12560;Personal Academico Principal;3,984.55;47814.6;332.05;39.17;0;0;371.22
502;Especialista de Tecnologias de la Información y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15789;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
503;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11670;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
504;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12980;Personal Academico Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
505;Director Del Centro de Educacion Continua;3.Otros Regimenes Especiales;170;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
506;Asistente de Tecnologias de la Informacion y Comunicaciones;1.Servicio Civil Publico (Losep);15947;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
507;Asistente Administrativo Financiero Del Ig;1.Servicio Civil Publico (Losep);16037;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;36.85;0;158.19
508;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;10020;Personal Academico Agregado;3,193.90;38326.8;266.16;39.17;0;0;305.33
509;Analista de Investigacion y Proyeccion Social;1.Servicio Civil Publico (Losep);15613;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
510;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12575;Personal Academico Principal;4,272.80;51273.6;356.07;39.17;0;0;395.24
511;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12915;Personal Academico Auxiliar;3,463.99;41567.88;288.67;39.17;0;0;327.84
512;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15674;Personal Academico Agregado;3,463.99;41567.88;288.67;39.17;0;0;327.84
513;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12110;Personal Academico Auxiliar;3,463.99;41567.88;288.67;39.17;0;0;327.84
514;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15603;Uep Nivel Profesional Apoyo Tecnico A4;721.85;8662.2;60.15;39.17;0;0;99.32
515;Especialista de Gestion Linguistica 2;1.Servicio Civil Publico (Losep);15658;Uep Nivel Profesional A3;1,780.46;21365.52;148.37;39.17;0;0;187.54
516;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11130;Personal Academico Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
517;Especialista de Laboratorio de Ensayos 1;1.Servicio Civil Publico (Losep);15922;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
518;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15675;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
519;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12910;Profesor Agregado;3,622.48;43469.76;301.87;39.17;0;0;341.04
520;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;13170;Profesor Auxiliar;3,343.82;40125.84;278.65;39.17;0;0;317.82
521;Secretaria;1.Servicio Civil Publico (Losep);15900;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
522;Asistente Academico;1.Servicio Civil Publico (Losep);15926;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
523;Responsable Administrativo;1.Servicio Civil Publico (Losep);15591;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
524;Analista de Laboratorio de Ensayos 2;1.Servicio Civil Publico (Losep);16040;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
525;Asistente de Calidad;1.Servicio Civil Publico (Losep);15906;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
526;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;13460;Profesor Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
527;Especialista En Tecnicas de Analisis Quimico;1.Servicio Civil Publico (Losep);15835;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
528;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12975;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
529;Especialista Juridico 2;1.Servicio Civil Publico (Losep);15589;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
530;Director de Asesoria Juridica;1.Servicio Civil Publico (Losep);9;Uep Nivel Directivo A1;3,996.04;47952.48;333;39.17;0;0;372.17
531;Secretaria;1.Servicio Civil Publico (Losep);15796;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
532;Responsable Administrativo;1.Servicio Civil Publico (Losep);15592;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
533;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11835;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
534;Secretaria;1.Servicio Civil Publico (Losep);15794;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
535;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);15823;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
536;Especialista de Control de Sustancias Catalogadas Sujetas A Fiscalizacion y Manejo de Desechos Toxic;1.Servicio Civil Publico (Losep);15715;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
537;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12630;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
538;Referencista;1.Servicio Civil Publico (Losep);16074;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
539;Analista de Seguimiento y Evaluacion 1;1.Servicio Civil Publico (Losep);15825;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
540;Tecnico de Investigaciones Aplicadas A Polimeros;1.Servicio Civil Publico (Losep);15507;Uep Nivel Profesional Apoyo Tecnico A4;994.09;11929.08;82.84;39.17;0;0;122.01
541;Guia de Museo;1.Servicio Civil Publico (Losep);15845;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
542;Responsable de Desarrollo Curricular;1.Servicio Civil Publico (Losep);16068;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
543;Analista de Laboratorios 2;1.Servicio Civil Publico (Losep);15635;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
544;Analista de Redes de Monitoreo Geofisico 3;1.Servicio Civil Publico (Losep);15723;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
545;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);15556;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
546;Secretaria;1.Servicio Civil Publico (Losep);15531;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
547;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16013;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
548;Oficinista;1.Servicio Civil Publico (Losep);15567;Uep Nivel Administrativo A5;733;8796;61.08;39.17;0;0;100.25
549;Administrador 2;1.Servicio Civil Publico (Losep);15808;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
550;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16035;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
551;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15513;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
552;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12675;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
553;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;13470;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
554;Comunicador Social 2;1.Servicio Civil Publico (Losep);15782;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
555;Analista de Caracterizacion de Materiales 2;1.Servicio Civil Publico (Losep);16006;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
556;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;15230;Profesor Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
557;Asistente Geofisico;1.Servicio Civil Publico (Losep);15774;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
558;Referencista;1.Servicio Civil Publico (Losep);15959;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
559;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15654;Uep Nivel Profesional A3;1,843.53;22122.36;153.63;39.17;0;0;192.8
560;Trabajador Social;1.Servicio Civil Publico (Losep);15818;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
561;Responsable de Presupuesto;1.Servicio Civil Publico (Losep);15730;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
562;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12700;Personal Academico Principal;2,879.69;34556.28;239.97;39.17;0;0;279.14
563;Especialista de Caracterización de Materiales;1.Servicio Civil Publico (Losep);15848;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
564;Jefe de Departamento;3.Otros Regimenes Especiales;230;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
565;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16036;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
566;Especialista de Tecnologias de la Información y Comunicaciones 2.;1.Servicio Civil Publico (Losep);15866;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
567;Asistente de Tecnologias de la Informacion y Comunicaciones;1.Servicio Civil Publico (Losep);15948;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
568;Tecnico En Metalmecanica;1.Servicio Civil Publico (Losep);15907;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
569;Analista de Astronomia 2;1.Servicio Civil Publico (Losep);15588;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;102.9;0;259.74
570;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12725;Profesor Principal;4,346.97;52163.64;362.25;39.17;0;0;401.42
571;Analista de Servicios y Soporte Al Usuario 2;1.Servicio Civil Publico (Losep);15820;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;213.15;0;369.99
572;Secretaria Ejecutiva 1;1.Servicio Civil Publico (Losep);15521;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
573;Analista de Desarrollo de Soluciones Informaticas 1;1.Servicio Civil Publico (Losep);15989;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
574;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12140;Profesor Auxiliar;3,463.99;41567.88;288.67;39.17;0;0;327.84
575;Tecnico Administrativo;1.Servicio Civil Publico (Losep);15579;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
576;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);15765;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
577;Responsable de Talento Humano;1.Servicio Civil Publico (Losep);16059;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
578;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;14690;Profesor Agregado;3,622.48;43469.76;301.87;39.17;0;0;341.04
579;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15683;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
580;Vicerrector/A;3.Otros Regimenes Especiales;190;Autoridad Universitaria;4,640.11;55681.32;386.68;39.17;0;0;425.85
581;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12440;Profesor Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
582;Secretaria;1.Servicio Civil Publico (Losep);15798;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
583;Biologo;1.Servicio Civil Publico (Losep);15807;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
584;Especialista de Procesos 3;1.Servicio Civil Publico (Losep);15849;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
585;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15870;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
586;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11895;Personal Academico Agregado;4,025.42;48305.04;335.45;39.17;0;0;374.62
587;Jefe de Departamento;3.Otros Regimenes Especiales;150;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
588;Decano/A O Personal de Similar Jerarquia;3.Otros Regimenes Especiales;75;Autoridad Universitaria;4,306.13;51673.56;358.84;39.17;0;0;398.01
589;Asistente de Laboratorio de Ensayo;1.Servicio Civil Publico (Losep);15874;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
590;Analista de Investigacion 2;1.Servicio Civil Publico (Losep);16009;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
591;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12780;Personal Academico Principal;4,386.70;52640.4;365.56;39.17;0;0;404.73
592;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;10010;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
593;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11225;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
594;Especialista de Presupuesto 2;1.Servicio Civil Publico (Losep);15788;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
595;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11860;Personal Academico Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
596;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);15966;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
597;Contador General;1.Servicio Civil Publico (Losep);15552;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
598;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12805;Personal Academico Principal;4,125.90;49510.8;343.83;39.17;0;0;383
599;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11070;Personal Academico Agregado;3,193.90;38326.8;266.16;39.17;0;0;305.33
600;Responsable de Talento Humano;1.Servicio Civil Publico (Losep);15923;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
601;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;12585;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
602;Analista En Tratamiento de Equipos Especiales 2;1.Servicio Civil Publico (Losep);16038;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
603;Paleantólogo;1.Servicio Civil Publico (Losep);15736;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
604;Asistente de Laboratorio de Ensayo;1.Servicio Civil Publico (Losep);15931;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
605;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11845;Personal Academico Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
606;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15655;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
607;Analista de Laboratorio de Ensayos 2;1.Servicio Civil Publico (Losep);13885;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
608;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12005;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
609;Subdirector;3.Otros Regimenes Especiales;180;Autoridad Universitaria;4,025.42;48305.04;335.45;39.17;0;0;374.62
610;Especialista de Contabilidad 1;1.Servicio Civil Publico (Losep);15595;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
611;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12615;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
612;Especialista de Servicios y Soporte Al Usuario;1.Servicio Civil Publico (Losep);15714;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
613;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12850;Profesor Principal;3,744.83;44937.96;312.07;39.17;0;0;351.24
614;Gestor Cultural;1.Servicio Civil Publico (Losep);15627;Uep Nivel Profesional A3;1,105.69;13268.28;92.14;39.17;0;0;131.31
615;Profesor Principal 3 Tiempo Completo;3.Otros Regimenes Especiales;12865;Personal Academico Principal;5,000.00;60000;416.67;39.17;0;0;455.84
616;Oficinista;1.Servicio Civil Publico (Losep);15857;Uep Nivel Administrativo A5;733;8796;61.08;39.17;0;0;100.25
617;Oficinista;1.Servicio Civil Publico (Losep);15893;Uep Nivel Administrativo A5;733;8796;61.08;39.17;0;0;100.25
618;Especialista En Ciencias Nucleares;1.Servicio Civil Publico (Losep);15718;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
619;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;14695;Personal Academico Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
620;Asistente de Secretaria General;1.Servicio Civil Publico (Losep);35;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
621;Tecnico de Archivo;1.Servicio Civil Publico (Losep);15554;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
622;Director de Relaciones Institucionales;1.Servicio Civil Publico (Losep);4;Uep Nivel Directivo A1;3,996.04;47952.48;333;39.17;0;0;372.17
623;Analista de Evaluacion y Aseguramiento de la Conformidad;1.Servicio Civil Publico (Losep);16000;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
624;Secretaria;1.Servicio Civil Publico (Losep);15560;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
625;Jefe Del Departamento de Economia Cuantitativa;3.Otros Regimenes Especiales;8;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
626;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12690;Profesor Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
627;Secretaria;1.Servicio Civil Publico (Losep);15532;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
628;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12125;Personal Academico Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
629;Asistente Administrativa;1.Servicio Civil Publico (Losep);15981;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
630;Analista Academico 2;1.Servicio Civil Publico (Losep);16004;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
631;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12735;Profesor Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
632;Rector/A;3.Otros Regimenes Especiales;185;Autoridad Universitaria;5,000.00;60000;416.67;39.17;0;0;455.84
633;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11840;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
634;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;10240;Personal Academico Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
